ID,total_amount
0,7.54747059313253
1,15.771973613000185
2,17.554289956280417
3,8.28245845648802
4,8.683564726678464
5,8.89200823076575
6,12.115932968414114
7,15.185275552243573
8,9.632558773290654
9,12.470813915109948
10,18.20043471268732
11,14.680770901287818
12,24.375350395358968
13,24.375350395358968
14,11.031089708496603
15,6.205535092771685
16,39.54687159654439
17,11.788573044537
18,6.513242750929908
19,5.660616952802931
20,18.891471445669218
21,13.544124531260152
22,7.306458569305588
23,47.04979683756481
24,22.70006640235585
25,7.841734694179197
26,15.156062140708773
27,17.939859441204785
28,55.96265132556168
29,5.565160615704338
30,27.686671770021054
31,7.702077596583154
32,19.91811726194549
33,18.346731047324848
34,10.791929408934744
35,16.45012921469149
36,8.683564726678464
37,16.338169833223233
38,5.565160615704338
39,7.306458569305588
40,8.584404363450533
41,8.89200823076575
42,11.81152029847607
43,50.51812694211646
44,18.25155809569103
45,7.3294005930976525
46,11.795383981780718
47,6.354087335956288
48,6.914273966711893
49,34.29664890394159
50,8.290802684479905
51,86.34805641364233
52,5.660616952802931
53,7.44491215785348
54,9.308018628286044
55,7.260167696964574
56,11.125299816618227
57,6.629946776856286
58,9.518687282386285
59,13.584269915222558
60,6.189305378641793
61,25.487930894945467
62,44.73815319595904
63,5.565160615704338
64,12.771235372599367
65,8.683564726678464
66,14.217651699682568
67,20.17205850476361
68,11.77247812126015
69,17.79916096303565
70,8.994014138364786
71,34.005977335291504
72,8.683564726678464
73,13.544124531260152
74,7.1466193629647226
75,11.125299816618227
76,11.505906475402663
77,11.18057993970389
78,7.845404941913524
79,28.39748682540224
80,16.031027301791035
81,11.119494528806568
82,7.3858422622901285
83,9.738812919512258
84,5.565160615704338
85,15.909366867327966
86,19.10746376794189
87,9.078008106880883
88,12.502215649318384
89,21.00878803816029
90,15.765766244530477
91,21.901282241002733
92,20.565334195948417
93,7.760052580945365
94,8.655242043964488
95,7.936651513467479
96,20.167860748973442
97,8.994014138364786
98,20.56550183875975
99,10.760120241328533
100,7.225019697451122
101,28.255184095462266
102,12.82114567382698
103,8.290802684479905
104,27.109644991945224
105,7.571820390786162
106,17.96727535783092
107,16.891460892059463
108,46.19381052364993
