ID,total_amount
0,7.296336364294076
1,15.358969044411703
2,17.36414544732161
3,8.551107709376026
4,8.450982821573904
5,8.966083491909888
6,11.415881854232179
7,15.35585454511413
8,9.139290072994697
9,12.338841371502742
10,18.582811702277347
11,14.678711481673227
12,17.645575893768683
13,17.6862061517052
14,10.273484704547068
15,5.85580226090988
16,19.518822311605696
17,11.828739615014461
18,6.3879440218575665
19,5.661512275331214
20,18.31302656080045
21,13.758841651868702
22,6.895598255652375
23,19.518822311605696
24,19.324276929799186
25,8.154326416358739
26,15.858752028237879
27,16.85876197597741
28,19.518822311605696
29,4.567644358605364
30,18.51933270950663
31,7.831695070197526
32,19.36900005872983
33,18.480138717543824
34,11.599341369269279
35,15.91109244318244
36,8.376426454093963
37,17.40750693395338
38,4.567644358605364
39,7.546385877820702
40,9.107006030725131
41,9.329241369449022
42,11.752566253811406
43,19.518822311605696
44,18.73115322014609
45,6.725121598078171
46,11.779773709764488
47,6.829085155634024
48,6.625771930477812
49,19.550493089945395
50,8.570695582421697
51,19.525493089945392
52,6.965069493913309
53,7.268512852142256
54,9.24741349394346
55,6.895598255652375
56,11.138924659847497
57,6.945814173227785
58,9.343767947274245
59,13.860180924393578
60,5.513621547278868
61,19.161158904980475
62,19.518822311605696
63,4.8033342863730955
64,12.332095865823293
65,8.866149148002894
66,14.012697510871561
67,19.36900005872983
68,11.367956474702307
69,17.63025595921727
70,8.273854633563573
71,11.171969357755781
72,8.651157414243174
73,14.00143072595463
74,7.777272886054132
75,10.900404945168065
76,11.52293030670931
77,11.138924659847497
78,8.262721606751743
79,19.518822311605696
80,15.887944409162255
81,11.549212808320286
82,7.559775273947643
83,9.11330052038825
84,5.892784571928159
85,15.931813473346674
86,18.974713025899884
87,9.888564720650043
88,12.338841371502742
89,19.287010550358186
90,15.93211898528163
91,18.96175134494503
92,19.41312011479682
93,8.268583397140985
94,8.763918584528115
95,7.923968708770934
96,19.03367953616594
97,9.050015944202723
98,18.430454545454545
99,10.564321459514904
100,6.959012843627791
101,19.518822311605696
102,12.97422360150532
103,8.75402421159772
104,11.80996935775578
105,7.93368993237938
106,18.10112986259273
107,15.414253472538737
108,19.518822311605696
109,7.551361758777385
110,6.4476714477224535
111,5.702672701967397
112,13.874917556990795
113,6.393244416860229
114,15.322926262819006
115,13.341871246858272
116,5.575896999023884
117,6.594999999999999
118,5.900658507194344
119,9.241516461666476
120,9.996905640974804
121,11.081053478624092
122,5.881069924824038
123,19.518822311605696
124,8.723873056892087
125,8.522362545338098
126,16.34782921419963
127,9.888564720650043
128,6.862903516607487
129,9.379797514112898
130,11.6846363274693
131,19.518822311605696
132,19.518822311605696
133,8.242689562663237
134,11.752985349015095
135,19.308536062447917
136,17.7623417592201
137,14.435598077031855
138,9.323024889728364
139,8.88840585902321
140,7.732116136894379
141,6.108398613103629
142,15.602200541566026
143,15.54223407527057
144,10.170275885803111
145,9.69681534013868
146,19.308536062447917
147,8.242689562663237
148,9.908136429181408
149,15.963522465952511
150,15.794723825793366
151,9.129840658326682
152,8.637880819610883
153,19.518822311605696
154,9.916240157415398
155,10.750612304114906
156,19.26747754226955
157,18.51933270950663
158,6.779261207339776
159,19.161158904980475
160,15.309120126863501
161,5.652221521381784
162,10.946411244311726
163,19.07937989322397
164,12.054382501255576
165,7.543743718113797
166,9.665691186267512
167,7.837389127403331
168,9.340630575076478
169,7.551361758777385
170,8.436923912586149
171,19.518822311605696
172,17.156042688303433
