ID,total_amount
0,7.827459568509406
1,15.918282462340647
2,17.48420271081895
3,8.363214242771495
4,8.652155196815446
5,8.780604383422272
6,12.213617865291091
7,15.234961640559453
8,9.582629193783287
9,12.419285596351354
10,18.46129571115009
11,14.215234378206045
12,24.791886844424162
13,23.71060774636147
14,10.93692381655558
15,6.217601074365996
16,40.090306801375036
17,11.78240584441154
18,6.570620436578241
19,5.683656850989099
20,18.969254233014418
21,13.601841108828216
22,7.281105175581695
23,47.18817138353504
24,23.023905438338886
25,8.052468615097265
26,14.905984517238167
27,17.418176103705484
28,54.34854746401696
29,5.42313510789211
30,27.611650464383114
31,7.711318212963134
32,19.996184131335216
33,18.831724751579785
34,10.86931363566337
35,16.41743398340852
36,8.652155196815446
37,17.200069760724876
38,5.42313510789211
39,7.281105175581695
40,8.733125913567346
41,8.780604383422272
42,11.778958537538665
43,51.079532325398034
44,18.63152433525683
45,7.235532043411647
46,11.747164248562822
47,6.296657983921451
48,6.928350043115115
49,35.11575141794293
50,8.357600422812734
51,88.6139437891516
52,5.744324358357586
53,7.512590636843809
54,9.414307596382214
55,7.238275554026275
56,11.201511158413501
57,6.616193568748289
58,9.533443397597596
59,13.669320831486498
60,5.940048128917505
61,25.135605234924036
62,43.92301992668417
63,5.42313510789211
64,12.655437415690425
65,8.72096226404633
66,14.306625414262587
67,19.996184131335216
68,11.239396972164334
69,17.68249758235573
70,9.046201011947758
71,33.423514989796054
72,8.652155196815446
73,13.601841108828216
74,7.090652548690296
75,11.228263625517133
76,11.293290678818595
77,11.228263625517133
78,8.151102747668526
79,28.744082797317738
80,16.283952149348927
81,11.050754559921353
82,7.333887006514135
83,9.682526614856808
84,5.588832205880379
85,15.990696414279943
86,19.211496188766773
87,9.023767436793747
88,12.419285596351354
89,20.273705590190765
90,15.054203155654738
91,21.81840911808885
92,20.63374872115795
93,8.110486642139929
94,8.623379172110518
95,7.606055548692969
96,19.807275630916454
97,9.046201011947758
98,18.98521887644979
99,10.698313839411941
100,7.272604685059974
101,27.949263408516707
102,12.885059520985521
103,8.269886627276833
104,26.845847800468544
105,7.511568850943732
106,18.01704979085702
107,15.765183776120907
108,46.7665080202846
109,7.281105175581695
110,6.616193568748289
111,5.42313510789211
112,33.22165754662652
113,6.928350043115115
114,13.669320831486498
115,12.282900357884035
116,5.498433359794205
117,53.4332519159849
118,5.588832205880379
119,9.756105148357316
120,10.223993812858552
121,11.331872844812619
122,6.217601074365996
123,28.948657665376963
124,9.190848572304809
125,8.269886627276833
126,16.929037180017197
127,8.831394537712919
128,6.616193568748289
129,9.212065962832424
130,11.10669914033498
131,59.31234317531558
132,43.23923649486092
133,7.97878091264557
134,11.772561766837018
135,18.7179039632912
136,17.66184282156591
137,14.04616180136263
138,9.533443397597596
139,9.456215158624195
140,7.427415983651149
141,5.42313510789211
142,15.260800038652786
143,15.883279793254513
144,10.281461724342327
145,9.676634068761725
146,26.82541075272991
147,7.97878091264557
148,9.635257405311537
149,15.918282462340647
150,16.327691776355987
151,9.756105148357316
152,8.7334366991651
153,33.134175441374005
154,9.691347524171624
155,11.314971592840541
156,23.293443547086774
157,23.671819060637272
158,7.238275554026275
159,24.397447512051013
160,15.234961640559453
161,6.217601074365996
162,10.756706525605935
163,18.779076424174455
164,12.347631990610832
165,7.281105175581695
166,9.739822102810674
167,7.920388306652318
168,9.562532478464902
169,7.281105175581695
170,7.762863894157087
171,60.11082322306862
172,17.101546920563845
173,21.0288355218604
174,36.12591794598991
175,15.906240481013427
176,5.42313510789211
177,9.119948657334001
178,9.691347524171624
179,5.42313510789211
180,8.72096226404633
181,10.544960025071097
182,6.649155484586286
183,16.129141018832474
184,15.090448768984341
185,51.1422267206841
186,7.272604685059974
187,8.067670920487652
188,58.53019437220824
189,9.681858455564637
190,11.643858475923466
191,39.502123567492674
192,5.588832205880379
193,12.939477059542662
194,19.996184131335216
195,6.296657983921451
196,11.228263625517133
197,18.696942136090435
198,6.5198141581590905
199,10.30630589248685
200,8.774294180444214
201,11.883811241174664
202,12.523284029960378
203,11.36592143184134
204,7.512590636843809
205,10.96836345100637
206,5.744324358357586
207,12.329703357375196
208,8.7334366991651
209,11.611023738163482
210,8.811763005870256
211,23.29154358197524
212,16.040767161443313
213,10.9709165751851
214,8.416964315590782
215,16.57844045235623
216,17.234575662209153
217,33.465698603603464
218,12.674859452963393
219,12.885059520985521
220,9.119948657334001
221,7.427415983651149
222,18.15696269330869
223,7.429460245943661
224,8.652155196815446
225,7.97878091264557
226,20.939056628094768
227,7.008543943690225
228,24.791886844424162
229,58.50089451185771
230,94.43164285714285
231,13.367818227786316
232,11.996011265975222
233,11.11887807300985
234,14.656902025022816
235,17.80865175243718
236,41.02532205016908
